"record_id","year","month","day","species_id","taxa","variable","value"
31669,2000,12,23,"PB","Rodent","weight","30"
31670,2000,12,23,"PB","Rodent","sex","M"
31670,2000,12,23,"PB","Rodent","hindfoot_length","26"
31670,2000,12,23,"PB","Rodent","weight","28"
31671,2000,12,23,"OT","Rodent","sex","M"
31671,2000,12,23,"OT","Rodent","hindfoot_length","21"
31671,2000,12,23,"OT","Rodent","weight","29"
31672,2000,12,23,"PB","Rodent","sex","M"
31672,2000,12,23,"PB","Rodent","hindfoot_length","26"
31672,2000,12,23,"PB","Rodent","weight","35"
31673,2000,12,23,"DM","Rodent","sex","M"
31673,2000,12,23,"DM","Rodent","hindfoot_length","35"
31673,2000,12,23,"DM","Rodent","weight","54"
31674,2000,12,23,"DM","Rodent","sex","M"
31674,2000,12,23,"DM","Rodent","hindfoot_length","35"
31674,2000,12,23,"DM","Rodent","weight","48"
31675,2000,12,23,"PB","Rodent","sex","M"
31675,2000,12,23,"PB","Rodent","hindfoot_length","27"
31675,2000,12,23,"PB","Rodent","weight","32"
31676,2000,12,23,"OT","Rodent","sex","M"
31676,2000,12,23,"OT","Rodent","hindfoot_length","21"
31676,2000,12,23,"OT","Rodent","weight","24"
31677,2000,12,23,"OT","Rodent","sex","F"
31677,2000,12,23,"OT","Rodent","hindfoot_length","20"
31677,2000,12,23,"OT","Rodent","weight","25"
31678,2000,12,23,"OT","Rodent","sex","M"
31678,2000,12,23,"OT","Rodent","hindfoot_length","21"
31678,2000,12,23,"OT","Rodent","weight","22"
31679,2000,12,23,"PB","Rodent","sex","F"
31679,2000,12,23,"PB","Rodent","hindfoot_length","26"
31679,2000,12,23,"PB","Rodent","weight","31"
31680,2000,12,23,"OT","Rodent","sex","F"
31680,2000,12,23,"OT","Rodent","hindfoot_length","20"
31680,2000,12,23,"OT","Rodent","weight","24"
31681,2000,12,23,"OT","Rodent","sex","M"
31681,2000,12,23,"OT","Rodent","hindfoot_length","20"
31681,2000,12,23,"OT","Rodent","weight","21"
31682,2000,12,23,"OT","Rodent","sex","F"
31682,2000,12,23,"OT","Rodent","hindfoot_length","21"
31682,2000,12,23,"OT","Rodent","weight","23"
31683,2000,12,23,"PB","Rodent","sex","M"
31683,2000,12,23,"PB","Rodent","hindfoot_length","27"
31683,2000,12,23,"PB","Rodent","weight","33"
31684,2000,12,23,"PB","Rodent","sex","F"
31684,2000,12,23,"PB","Rodent","hindfoot_length","26"
31684,2000,12,23,"PB","Rodent","weight","27"
31685,2000,12,23,"DM","Rodent","sex","F"
31685,2000,12,23,"DM","Rodent","hindfoot_length","36"
31685,2000,12,23,"DM","Rodent","weight","39"
31686,2000,12,23,"DM","Rodent","sex","M"
31686,2000,12,23,"DM","Rodent","hindfoot_length","36"
31686,2000,12,23,"DM","Rodent","weight","50"
31687,2000,12,23,"OT","Rodent","sex","F"
31687,2000,12,23,"OT","Rodent","hindfoot_length","21"
31687,2000,12,23,"OT","Rodent","weight","25"
31688,2000,12,23,"DM","Rodent","sex","M"
31688,2000,12,23,"DM","Rodent","hindfoot_length","35"
31688,2000,12,23,"DM","Rodent","weight","43"
31689,2000,12,23,"AH","Rodent","sex",""
31689,2000,12,23,"AH","Rodent","hindfoot_length",NA
31689,2000,12,23,"AH","Rodent","weight",NA
31690,2000,12,23,"DM","Rodent","sex","M"
31690,2000,12,23,"DM","Rodent","hindfoot_length","35"
31690,2000,12,23,"DM","Rodent","weight","44"
31691,2000,12,23,"DM","Rodent","sex","M"
31691,2000,12,23,"DM","Rodent","hindfoot_length","33"
31691,2000,12,23,"DM","Rodent","weight","43"
31692,2000,12,23,"DM","Rodent","sex","F"
31692,2000,12,23,"DM","Rodent","hindfoot_length","35"
31692,2000,12,23,"DM","Rodent","weight","41"
31693,2000,12,23,"OT","Rodent","sex","M"
31693,2000,12,23,"OT","Rodent","hindfoot_length","19"
31693,2000,12,23,"OT","Rodent","weight","24"
31694,2000,12,23,"PB","Rodent","sex","F"
31694,2000,12,23,"PB","Rodent","hindfoot_length","25"
31694,2000,12,23,"PB","Rodent","weight","31"
31695,2000,12,23,"OT","Rodent","sex","F"
31695,2000,12,23,"OT","Rodent","hindfoot_length","20"
31695,2000,12,23,"OT","Rodent","weight","21"
31696,2000,12,23,"OT","Rodent","sex","M"
31696,2000,12,23,"OT","Rodent","hindfoot_length","19"
31696,2000,12,23,"OT","Rodent","weight","21"
31697,2000,12,23,"DO","Rodent","sex","M"
31697,2000,12,23,"DO","Rodent","hindfoot_length","35"
31697,2000,12,23,"DO","Rodent","weight","47"
31698,2000,12,23,"DO","Rodent","sex","M"
31698,2000,12,23,"DO","Rodent","hindfoot_length","36"
31698,2000,12,23,"DO","Rodent","weight","46"
31699,2000,12,23,"PP","Rodent","sex","M"
31699,2000,12,23,"PP","Rodent","hindfoot_length","20"
31699,2000,12,23,"PP","Rodent","weight","12"
31700,2000,12,23,"PB","Rodent","sex","F"
31700,2000,12,23,"PB","Rodent","hindfoot_length","25"
31700,2000,12,23,"PB","Rodent","weight","32"
31701,2000,12,23,"OT","Rodent","sex","M"
31701,2000,12,23,"OT","Rodent","hindfoot_length","21"
31701,2000,12,23,"OT","Rodent","weight","23"
31702,2000,12,23,"PB","Rodent","sex","F"
31702,2000,12,23,"PB","Rodent","hindfoot_length","26"
31702,2000,12,23,"PB","Rodent","weight","32"
31703,2000,12,23,"DM","Rodent","sex","F"
31703,2000,12,23,"DM","Rodent","hindfoot_length","34"
31703,2000,12,23,"DM","Rodent","weight",NA
31704,2000,12,23,"DM","Rodent","sex","M"
31704,2000,12,23,"DM","Rodent","hindfoot_length","35"
31704,2000,12,23,"DM","Rodent","weight","52"
31705,2000,12,23,"DM","Rodent","sex","F"
31705,2000,12,23,"DM","Rodent","hindfoot_length","35"
31705,2000,12,23,"DM","Rodent","weight","39"
31706,2000,12,23,"OT","Rodent","sex","F"
31706,2000,12,23,"OT","Rodent","hindfoot_length","21"
31706,2000,12,23,"OT","Rodent","weight","25"
31707,2000,12,23,"OT","Rodent","sex","M"
31707,2000,12,23,"OT","Rodent","hindfoot_length","20"
31707,2000,12,23,"OT","Rodent","weight","19"
31711,2001,1,21,"PB","Rodent","sex","F"
31711,2001,1,21,"PB","Rodent","hindfoot_length","26"
31711,2001,1,21,"PB","Rodent","weight","25"
31712,2001,1,21,"DM","Rodent","sex","M"
31712,2001,1,21,"DM","Rodent","hindfoot_length","37"
31712,2001,1,21,"DM","Rodent","weight","43"
31713,2001,1,21,"PB","Rodent","sex","M"
31713,2001,1,21,"PB","Rodent","hindfoot_length","29"
31713,2001,1,21,"PB","Rodent","weight","44"
31714,2001,1,21,"DO","Rodent","sex","M"
31714,2001,1,21,"DO","Rodent","hindfoot_length","34"
31714,2001,1,21,"DO","Rodent","weight","53"
31715,2001,1,21,"OT","Rodent","sex","M"
31715,2001,1,21,"OT","Rodent","hindfoot_length","20"
31715,2001,1,21,"OT","Rodent","weight","27"
31716,2001,1,21,"RM","Rodent","sex","M"
31716,2001,1,21,"RM","Rodent","hindfoot_length","17"
31716,2001,1,21,"RM","Rodent","weight","11"
31717,2001,1,21,"NL","Rodent","sex","M"
31717,2001,1,21,"NL","Rodent","hindfoot_length","33"
31717,2001,1,21,"NL","Rodent","weight","121"
31718,2001,1,21,"DM","Rodent","sex","F"
31718,2001,1,21,"DM","Rodent","hindfoot_length","34"
31718,2001,1,21,"DM","Rodent","weight","44"
31719,2001,1,21,"PB","Rodent","sex","M"
31719,2001,1,21,"PB","Rodent","hindfoot_length","26"
31719,2001,1,21,"PB","Rodent","weight","42"
31720,2001,1,21,"PB","Rodent","sex","M"
31720,2001,1,21,"PB","Rodent","hindfoot_length","27"
31720,2001,1,21,"PB","Rodent","weight","41"
31721,2001,1,21,"NL","Rodent","sex","F"
31721,2001,1,21,"NL","Rodent","hindfoot_length","31"
31721,2001,1,21,"NL","Rodent","weight","158"
31722,2001,1,21,"DO","Rodent","sex","M"
31722,2001,1,21,"DO","Rodent","hindfoot_length","34"
31722,2001,1,21,"DO","Rodent","weight","54"
31723,2001,1,21,"DM","Rodent","sex","F"
31723,2001,1,21,"DM","Rodent","hindfoot_length","37"
31723,2001,1,21,"DM","Rodent","weight","49"
31724,2001,1,21,"OT","Rodent","sex","F"
31724,2001,1,21,"OT","Rodent","hindfoot_length","20"
31724,2001,1,21,"OT","Rodent","weight","21"
31725,2001,1,21,"DM","Rodent","sex","M"
31725,2001,1,21,"DM","Rodent","hindfoot_length","36"
31725,2001,1,21,"DM","Rodent","weight","43"
31726,2001,1,21,"PB","Rodent","sex","M"
31726,2001,1,21,"PB","Rodent","hindfoot_length","26"
31726,2001,1,21,"PB","Rodent","weight","27"
31727,2001,1,21,"PB","Rodent","sex","M"
31727,2001,1,21,"PB","Rodent","hindfoot_length","26"
31727,2001,1,21,"PB","Rodent","weight","42"
31728,2001,1,21,"PP","Rodent","sex","M"
31728,2001,1,21,"PP","Rodent","hindfoot_length","20"
31728,2001,1,21,"PP","Rodent","weight","11"
31729,2001,1,21,"PB","Rodent","sex","F"
31729,2001,1,21,"PB","Rodent","hindfoot_length","26"
31729,2001,1,21,"PB","Rodent","weight","29"
31730,2001,1,21,"OT","Rodent","sex","M"
31730,2001,1,21,"OT","Rodent","hindfoot_length","21"
31730,2001,1,21,"OT","Rodent","weight","23"
31731,2001,1,21,"DM","Rodent","sex","M"
31731,2001,1,21,"DM","Rodent","hindfoot_length","37"
31731,2001,1,21,"DM","Rodent","weight","49"
31732,2001,1,21,"DM","Rodent","sex","M"
31732,2001,1,21,"DM","Rodent","hindfoot_length","36"
31732,2001,1,21,"DM","Rodent","weight","48"
31733,2001,1,21,"DM","Rodent","sex","F"
31733,2001,1,21,"DM","Rodent","hindfoot_length","37"
31733,2001,1,21,"DM","Rodent","weight","43"
31734,2001,1,21,"DM","Rodent","sex","F"
31734,2001,1,21,"DM","Rodent","hindfoot_length","37"
31734,2001,1,21,"DM","Rodent","weight","41"
31735,2001,1,21,"OT","Rodent","sex","F"
31735,2001,1,21,"OT","Rodent","hindfoot_length","20"
31735,2001,1,21,"OT","Rodent","weight","26"
31736,2001,1,21,"DM","Rodent","sex","F"
31736,2001,1,21,"DM","Rodent","hindfoot_length","34"
31736,2001,1,21,"DM","Rodent","weight","41"
31737,2001,1,21,"OT","Rodent","sex","M"
31737,2001,1,21,"OT","Rodent","hindfoot_length","20"
31737,2001,1,21,"OT","Rodent","weight","20"
31738,2001,1,21,"PB","Rodent","sex","M"
31738,2001,1,21,"PB","Rodent","hindfoot_length","28"
31738,2001,1,21,"PB","Rodent","weight","36"
31739,2001,1,21,"PB","Rodent","sex","M"
31739,2001,1,21,"PB","Rodent","hindfoot_length","27"
31739,2001,1,21,"PB","Rodent","weight","40"
31740,2001,1,21,"PB","Rodent","sex","F"
31740,2001,1,21,"PB","Rodent","hindfoot_length","26"
31740,2001,1,21,"PB","Rodent","weight","32"
31741,2001,1,21,"PB","Rodent","sex","F"
31741,2001,1,21,"PB","Rodent","hindfoot_length","26"
31741,2001,1,21,"PB","Rodent","weight","25"
31742,2001,1,21,"PB","Rodent","sex","F"
31742,2001,1,21,"PB","Rodent","hindfoot_length","25"
31742,2001,1,21,"PB","Rodent","weight","27"
31743,2001,1,21,"PB","Rodent","sex","F"
31743,2001,1,21,"PB","Rodent","hindfoot_length","27"
31743,2001,1,21,"PB","Rodent","weight","30"
31744,2001,1,21,"PB","Rodent","sex","F"
31744,2001,1,21,"PB","Rodent","hindfoot_length","25"
31744,2001,1,21,"PB","Rodent","weight","27"
31745,2001,1,21,"PB","Rodent","sex","F"
31745,2001,1,21,"PB","Rodent","hindfoot_length","27"
31745,2001,1,21,"PB","Rodent","weight","29"
31746,2001,1,21,"PB","Rodent","sex","F"
31746,2001,1,21,"PB","Rodent","hindfoot_length","27"
31746,2001,1,21,"PB","Rodent","weight","29"
31747,2001,1,21,"OT","Rodent","sex","M"
31747,2001,1,21,"OT","Rodent","hindfoot_length","20"
31747,2001,1,21,"OT","Rodent","weight","26"
31748,2001,1,21,"DO","Rodent","sex","M"
31748,2001,1,21,"DO","Rodent","hindfoot_length","34"
31748,2001,1,21,"DO","Rodent","weight","47"
31751,2001,1,22,"PB","Rodent","sex","M"
31751,2001,1,22,"PB","Rodent","hindfoot_length","25"
31751,2001,1,22,"PB","Rodent","weight","40"
31752,2001,1,22,"PB","Rodent","sex","F"
31752,2001,1,22,"PB","Rodent","hindfoot_length","25"
31752,2001,1,22,"PB","Rodent","weight","30"
31753,2001,1,22,"PB","Rodent","sex","M"
31753,2001,1,22,"PB","Rodent","hindfoot_length","26"
31753,2001,1,22,"PB","Rodent","weight","40"
31754,2001,1,22,"OT","Rodent","sex","M"
31754,2001,1,22,"OT","Rodent","hindfoot_length","21"
31754,2001,1,22,"OT","Rodent","weight","25"
31755,2001,1,22,"OT","Rodent","sex","F"
31755,2001,1,22,"OT","Rodent","hindfoot_length","21"
31755,2001,1,22,"OT","Rodent","weight","25"
31756,2001,1,22,"PB","Rodent","sex","M"
31756,2001,1,22,"PB","Rodent","hindfoot_length","26"
31756,2001,1,22,"PB","Rodent","weight","29"
31757,2001,1,22,"PB","Rodent","sex","M"
31757,2001,1,22,"PB","Rodent","hindfoot_length","27"
31757,2001,1,22,"PB","Rodent","weight","36"
31758,2001,1,22,"OT","Rodent","sex","M"
31758,2001,1,22,"OT","Rodent","hindfoot_length","20"
31758,2001,1,22,"OT","Rodent","weight",NA
31759,2001,1,22,"OT","Rodent","sex","M"
31759,2001,1,22,"OT","Rodent","hindfoot_length","20"
31759,2001,1,22,"OT","Rodent","weight","22"
31760,2001,1,22,"DM","Rodent","sex","M"
31760,2001,1,22,"DM","Rodent","hindfoot_length","36"
31760,2001,1,22,"DM","Rodent","weight","48"
31761,2001,1,22,"OT","Rodent","sex","M"
31761,2001,1,22,"OT","Rodent","hindfoot_length","21"
31761,2001,1,22,"OT","Rodent","weight","24"
31762,2001,1,22,"OT","Rodent","sex","F"
31762,2001,1,22,"OT","Rodent","hindfoot_length","20"
31762,2001,1,22,"OT","Rodent","weight","26"
31763,2001,1,22,"PM","Rodent","sex","F"
31763,2001,1,22,"PM","Rodent","hindfoot_length","20"
31763,2001,1,22,"PM","Rodent","weight","27"
31764,2001,1,22,"PB","Rodent","sex","F"
31764,2001,1,22,"PB","Rodent","hindfoot_length","26"
31764,2001,1,22,"PB","Rodent","weight","29"
31765,2001,1,22,"PB","Rodent","sex","F"
31765,2001,1,22,"PB","Rodent","hindfoot_length","25"
31765,2001,1,22,"PB","Rodent","weight","30"
31766,2001,1,22,"PB","Rodent","sex","M"
31766,2001,1,22,"PB","Rodent","hindfoot_length","27"
31766,2001,1,22,"PB","Rodent","weight","35"
31767,2001,1,22,"OT","Rodent","sex","M"
31767,2001,1,22,"OT","Rodent","hindfoot_length","20"
31767,2001,1,22,"OT","Rodent","weight",NA
31768,2001,1,22,"DM","Rodent","sex","M"
31768,2001,1,22,"DM","Rodent","hindfoot_length","36"
31768,2001,1,22,"DM","Rodent","weight","45"
31769,2001,1,22,"DM","Rodent","sex","M"
31769,2001,1,22,"DM","Rodent","hindfoot_length","37"
31769,2001,1,22,"DM","Rodent","weight","54"
31770,2001,1,22,"DM","Rodent","sex","M"
31770,2001,1,22,"DM","Rodent","hindfoot_length","37"
31770,2001,1,22,"DM","Rodent","weight","46"
31771,2001,1,22,"DM","Rodent","sex","F"
31771,2001,1,22,"DM","Rodent","hindfoot_length","34"
31771,2001,1,22,"DM","Rodent","weight","41"
31772,2001,1,22,"DM","Rodent","sex","M"
31772,2001,1,22,"DM","Rodent","hindfoot_length","35"
31772,2001,1,22,"DM","Rodent","weight","42"
31773,2001,1,22,"DM","Rodent","sex","F"
31773,2001,1,22,"DM","Rodent","hindfoot_length","37"
31773,2001,1,22,"DM","Rodent","weight","44"
31774,2001,1,22,"DM","Rodent","sex","M"
31774,2001,1,22,"DM","Rodent","hindfoot_length","36"
31774,2001,1,22,"DM","Rodent","weight","48"
31775,2001,1,22,"DM","Rodent","sex","M"
31775,2001,1,22,"DM","Rodent","hindfoot_length","36"
31775,2001,1,22,"DM","Rodent","weight","49"
31776,2001,1,22,"PB","Rodent","sex",""
31776,2001,1,22,"PB","Rodent","hindfoot_length",NA
31776,2001,1,22,"PB","Rodent","weight",NA
31777,2001,1,22,"PB","Rodent","sex","F"
31777,2001,1,22,"PB","Rodent","hindfoot_length","26"
31777,2001,1,22,"PB","Rodent","weight","31"
31778,2001,1,22,"PB","Rodent","sex","F"
31778,2001,1,22,"PB","Rodent","hindfoot_length","25"
31778,2001,1,22,"PB","Rodent","weight","36"
31779,2001,1,22,"PP","Rodent","sex","M"
31779,2001,1,22,"PP","Rodent","hindfoot_length","21"
31779,2001,1,22,"PP","Rodent","weight","12"
31780,2001,1,22,"DM","Rodent","sex","F"
31780,2001,1,22,"DM","Rodent","hindfoot_length","36"
31780,2001,1,22,"DM","Rodent","weight","36"
31781,2001,1,22,"DM","Rodent","sex","F"
31781,2001,1,22,"DM","Rodent","hindfoot_length","36"
31781,2001,1,22,"DM","Rodent","weight","41"
31782,2001,1,22,"DM","Rodent","sex","M"
31782,2001,1,22,"DM","Rodent","hindfoot_length","37"
31782,2001,1,22,"DM","Rodent","weight","47"
31783,2001,1,22,"DM","Rodent","sex","F"
31783,2001,1,22,"DM","Rodent","hindfoot_length","36"
31783,2001,1,22,"DM","Rodent","weight","42"
31784,2001,1,22,"DM","Rodent","sex","F"
31784,2001,1,22,"DM","Rodent","hindfoot_length","36"
31784,2001,1,22,"DM","Rodent","weight","40"
31785,2001,1,22,"DM","Rodent","sex","M"
31785,2001,1,22,"DM","Rodent","hindfoot_length","36"
31785,2001,1,22,"DM","Rodent","weight","50"
31786,2001,1,22,"OT","Rodent","sex","M"
31786,2001,1,22,"OT","Rodent","hindfoot_length","21"
31786,2001,1,22,"OT","Rodent","weight","22"
31790,2001,3,3,"PB","Rodent","sex","M"
31790,2001,3,3,"PB","Rodent","hindfoot_length","27"
31790,2001,3,3,"PB","Rodent","weight","36"
31791,2001,3,3,"PB","Rodent","sex","F"
31791,2001,3,3,"PB","Rodent","hindfoot_length","24"
31791,2001,3,3,"PB","Rodent","weight","25"
31792,2001,3,3,"DM","Rodent","sex","F"
31792,2001,3,3,"DM","Rodent","hindfoot_length","35"
31792,2001,3,3,"DM","Rodent","weight","45"
31793,2001,3,3,"PB","Rodent","sex","M"
31793,2001,3,3,"PB","Rodent","hindfoot_length","26"
31793,2001,3,3,"PB","Rodent","weight","41"
31794,2001,3,3,"OT","Rodent","sex","M"
31794,2001,3,3,"OT","Rodent","hindfoot_length","21"
31794,2001,3,3,"OT","Rodent","weight","24"
31795,2001,3,3,"PB","Rodent","sex","M"
31795,2001,3,3,"PB","Rodent","hindfoot_length","28"
31795,2001,3,3,"PB","Rodent","weight","40"
31796,2001,3,3,"RM","Rodent","sex","F"
31796,2001,3,3,"RM","Rodent","hindfoot_length","17"
31796,2001,3,3,"RM","Rodent","weight","16"
31797,2001,3,3,"PB","Rodent","sex","M"
31797,2001,3,3,"PB","Rodent","hindfoot_length","27"
31797,2001,3,3,"PB","Rodent","weight","27"
31798,2001,3,3,"RM","Rodent","sex","F"
31798,2001,3,3,"RM","Rodent","hindfoot_length","17"
31798,2001,3,3,"RM","Rodent","weight","17"
31799,2001,3,3,"PB","Rodent","sex","M"
31799,2001,3,3,"PB","Rodent","hindfoot_length","26"
31799,2001,3,3,"PB","Rodent","weight","40"
31800,2001,3,3,"PB","Rodent","sex","F"
31800,2001,3,3,"PB","Rodent","hindfoot_length","27"
31800,2001,3,3,"PB","Rodent","weight","33"
31801,2001,3,3,"DM","Rodent","sex","M"
31801,2001,3,3,"DM","Rodent","hindfoot_length","38"
31801,2001,3,3,"DM","Rodent","weight",NA
31802,2001,3,3,"DM","Rodent","sex","F"
31802,2001,3,3,"DM","Rodent","hindfoot_length","38"
31802,2001,3,3,"DM","Rodent","weight","58"
31803,2001,3,3,"RM","Rodent","sex","M"
31803,2001,3,3,"RM","Rodent","hindfoot_length","16"
31803,2001,3,3,"RM","Rodent","weight","8"
31804,2001,3,3,"OT","Rodent","sex","M"
31804,2001,3,3,"OT","Rodent","hindfoot_length","21"
31804,2001,3,3,"OT","Rodent","weight","27"
31805,2001,3,3,"DM","Rodent","sex","F"
31805,2001,3,3,"DM","Rodent","hindfoot_length","37"
31805,2001,3,3,"DM","Rodent","weight","41"
31806,2001,3,3,"DM","Rodent","sex","F"
31806,2001,3,3,"DM","Rodent","hindfoot_length","36"
31806,2001,3,3,"DM","Rodent","weight","40"
31807,2001,3,3,"OT","Rodent","sex","F"
31807,2001,3,3,"OT","Rodent","hindfoot_length","20"
31807,2001,3,3,"OT","Rodent","weight","25"
31808,2001,3,3,"PB","Rodent","sex","M"
31808,2001,3,3,"PB","Rodent","hindfoot_length","26"
31808,2001,3,3,"PB","Rodent","weight","31"
31809,2001,3,3,"PB","Rodent","sex","M"
31809,2001,3,3,"PB","Rodent","hindfoot_length","27"
31809,2001,3,3,"PB","Rodent","weight",NA
31810,2001,3,3,"PB","Rodent","sex","M"
31810,2001,3,3,"PB","Rodent","hindfoot_length","27"
31810,2001,3,3,"PB","Rodent","weight","43"
31811,2001,3,3,"PB","Rodent","sex","F"
31811,2001,3,3,"PB","Rodent","hindfoot_length","26"
31811,2001,3,3,"PB","Rodent","weight","27"
31812,2001,3,3,"PB","Rodent","sex","M"
31812,2001,3,3,"PB","Rodent","hindfoot_length","26"
31812,2001,3,3,"PB","Rodent","weight","35"
31813,2001,3,3,"PB","Rodent","sex","M"
31813,2001,3,3,"PB","Rodent","hindfoot_length","37"
31813,2001,3,3,"PB","Rodent","weight","41"
31814,2001,3,3,"PB","Rodent","sex","F"
31814,2001,3,3,"PB","Rodent","hindfoot_length","26"
31814,2001,3,3,"PB","Rodent","weight","35"
31815,2001,3,3,"PB","Rodent","sex",""
31815,2001,3,3,"PB","Rodent","hindfoot_length",NA
31815,2001,3,3,"PB","Rodent","weight",NA
31816,2001,3,3,"PB","Rodent","sex","F"
31816,2001,3,3,"PB","Rodent","hindfoot_length","26"
31816,2001,3,3,"PB","Rodent","weight","30"
31817,2001,3,3,"NL","Rodent","sex","M"
31817,2001,3,3,"NL","Rodent","hindfoot_length","30"
31817,2001,3,3,"NL","Rodent","weight","109"
31818,2001,3,3,"RM","Rodent","sex","M"
31818,2001,3,3,"RM","Rodent","hindfoot_length","17"
31818,2001,3,3,"RM","Rodent","weight","11"
31822,2001,3,4,"DM","Rodent","sex","F"
31822,2001,3,4,"DM","Rodent","hindfoot_length","37"
31822,2001,3,4,"DM","Rodent","weight","45"
31823,2001,3,4,"PB","Rodent","sex","M"
31823,2001,3,4,"PB","Rodent","hindfoot_length","26"
31823,2001,3,4,"PB","Rodent","weight","39"
31824,2001,3,4,"DM","Rodent","sex","M"
31824,2001,3,4,"DM","Rodent","hindfoot_length","37"
31824,2001,3,4,"DM","Rodent","weight","50"
31825,2001,3,4,"SH","Rodent","sex","M"
31825,2001,3,4,"SH","Rodent","hindfoot_length","27"
31825,2001,3,4,"SH","Rodent","weight",NA
31826,2001,3,4,"PB","Rodent","sex","F"
31826,2001,3,4,"PB","Rodent","hindfoot_length","26"
31826,2001,3,4,"PB","Rodent","weight","33"
31827,2001,3,4,"PB","Rodent","sex","M"
31827,2001,3,4,"PB","Rodent","hindfoot_length","26"
31827,2001,3,4,"PB","Rodent","weight","40"
31828,2001,3,4,"DM","Rodent","sex","M"
31828,2001,3,4,"DM","Rodent","hindfoot_length","36"
31828,2001,3,4,"DM","Rodent","weight","39"
31829,2001,3,4,"DM","Rodent","sex","M"
31829,2001,3,4,"DM","Rodent","hindfoot_length","37"
31829,2001,3,4,"DM","Rodent","weight","55"
31830,2001,3,4,"PP","Rodent","sex","M"
31830,2001,3,4,"PP","Rodent","hindfoot_length","22"
31830,2001,3,4,"PP","Rodent","weight","14"
31831,2001,3,4,"PB","Rodent","sex","F"
